	T0_1	T0_2	T0_3	C5_1	C5_2	C5_3	C20_1	C20_2	C20_3	C30_1	C30_2	C30_3	C45_1	C45_2	C45_3	C60_1	C60_2	C60_3	C90_1	C90_2	C90_3	C120_1	C120_2	C120_3	N5_1	N5_2	N5_3	N20_1	N20_2	N20_3	N30_1	N30_2	N30_3	N45_1	N45_2	N45_3	N60_1	N60_2	N60_3	N90_1	N90_2	N90_3	N120_1	N120_2	N120_3
AT3G52748	3.52071922123457	3.55098849476082	3.55225213866059	3.55996420083706	3.62161902356217	3.59245034709847	3.53671747415323	3.46196341977337	3.47614854019129	3.46445716344986	3.46787040698209	3.42381238458067	3.45002805889897	3.45855911278771	3.48010464235006	3.65042476660305	3.44209912523972	3.45137331956633	3.48164835828958	3.42885080995207	3.41684268912024	3.4175618682272	3.51879760401272	3.41103206042458	3.57189628513701	3.65572295326026	3.64049779999783	3.40409392484857	3.42847547597811	3.42131742946766	3.32086312148639	3.39198396685453	3.42813832824499	3.13980243182377	3.42489033851842	3.23465680944869	3.27289879531061	3.209205549425	3.33774376152438	3.06139086246748	2.88072431864169	3.1006954297201	3.0480069082804	3.02492255473356	3.07646313735677
AT4G25620	2.81566127832952	2.96392011473775	2.76524371805156	2.82691347259986	2.76241222476874	2.90630814234967	2.83363278623283	2.78070368542445	2.78106741131333	2.76880149477911	2.67655097135011	2.79384362990944	2.76743681885998	2.67559966137413	2.60516028369784	2.70488816862375	2.56248423060053	2.59730634121557	2.75165109515515	2.65553899480609	2.67560120069129	2.66925690939002	2.53916014311913	2.59011013144632	2.91304557540256	2.80478392497048	2.83405093847099	3.04545561938829	3.05458114952111	2.9805162933215	2.92265855196261	2.97051782237596	2.97662216908419	2.93917176496467	2.91813048423831	2.90574913730787	2.98900464452862	2.97388983393277	2.91760606217483	2.99913259661612	3.20808903002051	3.07109119675233	2.97065158550613	3.04995266143458	3.02945247240226
AT5G37260	3.08248397305377	3.28065836020459	3.03438381595196	3.19355156913746	3.03277976454239	3.23885591694184	2.92252941256982	2.81796067502671	2.938641209849	2.7236655778726	2.54031439838088	2.98425536157376	2.75586998463677	2.76901515933008	2.66916679719527	2.69345075872246	2.73720587173601	2.53049674061538	2.44274239314249	2.51702015665746	2.7167710936818	2.45601566693435	2.45906208679085	2.46442016172139	3.1906339740208	3.15235012105962	3.04751970334862	3.29011257993465	3.37768798708827	3.17873967371408	3.03099620313521	3.22215326240228	3.27270590073897	3.09669969030966	3.27515636351065	3.21469089450951	3.24812968666255	3.24841350930145	3.43261841340318	3.30857370634519	3.53550543585712	3.32718559087468	3.31683394318697	3.40809783615692	3.40878901879521
AT1G73670	3.15039510147091	3.12281725739739	3.18832866722146	3.14616120359418	3.17609533158592	3.15539573894308	3.14760033203833	3.1182961607824	3.11530076305083	3.17076105675145	3.11138895920955	3.05990270003244	3.18597040231109	3.15259033669716	3.15052544470142	3.17270234132911	3.22593924229221	3.20068202878714	3.20055805278348	3.15952409544434	3.18755097384973	3.14123195441638	3.17917446793057	3.13957706427109	3.14284859349527	3.12713964855819	3.17282815183727	3.09025062598418	3.0379019982058	3.06607211467178	3.13263323852013	3.10550855395356	3.12938158821893	3.10748377272854	3.09649524691343	3.0803384803605	3.05672960317143	3.05203922558101	3.02085794241061	3.14483741398646	3.09655767242329	3.08063050292738	3.06182658355054	3.03644335768621	3.06120202669146
AT5G37980	2.35114474436116	2.17637204821107	2.48903993224956	1.95683132533401	2.43471971558592	2.35880469611732	2.40568255507375	2.43522221376404	2.4559917749057	2.48802064043355	2.43805793259259	2.28518658589664	2.48583825827049	2.4771642607752	2.54161884451247	2.51720646998898	2.43677200693042	2.58686098668801	2.52456578769423	2.64966663006511	2.61111219276653	2.59575878098082	2.54053806086455	2.64966770960525	2.2635794320801	2.41747501173797	2.40129542102099	2.24305693727551	2.14329565625299	2.3817861119884	2.47470586970715	2.24865871567888	2.22893016157003	2.37064765760959	2.14552596480051	2.25598587008927	2.23498526795591	2.06342919368252	1.80462687341802	2.19654679102288	1.67113134819811	1.88164799559304	2.04868682124666	2.02446963289325	1.90489316212368
AT5G44460	2.63049512369437	2.70148359931236	2.48579471722029	2.62530202170071	2.42641749561729	2.70817440438062	2.7669636248876	2.7556829692822	2.6917047831662	2.9011040065581	2.74655931709689	2.78628653463743	2.8970403732736	2.84251641772679	2.93079994776062	2.82350607684081	2.90001512013326	2.94267113470809	3.01952539274514	2.88155158195515	2.836512493312	2.64156076575451	2.97512061618012	2.88449347312137	2.83334036563051	2.59067819244975	2.83405093847099	2.60517888769806	2.80518655572101	2.66688248311077	2.93104591152525	2.7790183993135	2.86514807233274	3.01262958083059	2.859505528683	3.00746350515494	2.91961542433194	3.00937317825402	2.94809417957366	3.12370103976497	3.10292895155814	3.02881752245505	3.1942676288815	3.21569033952568	3.20216203430077
AT1G21390	2.88792487934627	2.92456685359699	2.9645919601315	2.88684878967988	2.95538430368947	2.94211455489702	2.94194395774391	2.87320425654332	2.9484158340963	2.87557469029931	2.86641874543409	2.82141798119672	2.85750910647838	2.83712723692289	2.8099344111377	2.91193208516634	2.83313666579175	2.8794590175408	2.92729570131068	2.8202242011458	2.84554456369651	2.86879821260259	2.83205319915301	2.80119589879769	2.91175100667189	2.99890471368189	2.96247628581514	2.80799028283815	2.76763298830519	2.78258991779198	2.73104452225156	2.7275967521373	2.78023334155223	2.58253064586514	2.69250999466257	2.58703080094969	2.62848091735847	2.56439739363708	2.68562529308513	2.60196999245844	2.57348510925723	2.68475642086488	2.65607930194076	2.71607853164029	2.70070645074687
AT3G50910	3.49442170029143	3.48189298454433	3.47506356623933	3.49646561538173	3.48367958349873	3.45088700887264	3.56673717475899	3.47177928527506	3.52921312913472	3.55178718199264	3.60405498375741	3.42626435117924	3.6197739316505	3.62150417664912	3.6235238312684	3.65656602587509	3.62306553773171	3.64517353507296	3.62656796075983	3.61961489897649	3.59729472188415	3.71805025511972	3.65329626558555	3.57424440799072	3.45442043570034	3.47165330561254	3.53136170507331	3.57792570355446	3.53033998684283	3.60562924851595	3.77273189907098	3.74411742718158	3.74441982925116	3.72453564277391	3.68475393055985	3.71674149598527	3.68732115673845	3.67452587301644	3.76085868359352	3.62862838399632	3.5969393076151	3.68841612960073	3.51927774918093	3.55306934902646	3.5717155465941
AT5G59080	1.45565517513544	1.16011362400563	0.796519009512893	1.29784471018363	1.1345046334603	1.39781114363015	1.41393840803825	1.26292584816299	1.37352811915679	1.72454036766905	1.64946171297328	1.22651059652962	1.53003109751684	1.51759982662343	1.83103288362848	1.66050469101953	1.66874714375132	1.63407647581598	1.56130156021901	1.62604216225982	1.57155627620646	1.72161777382002	1.5813921762336	1.60659283863048	1.56209171429783	1.45237065756719	1.63873818472002	1.96190618353266	2.27630777222717	2.17663395100792	2.58298577969715	2.66460870519696	2.4678740352971	2.44765529754921	2.48959558913957	2.55458292382091	2.50526874326925	2.58631698576245	2.77148513444812	2.41829948481311	2.68702177061551	2.55355260381445	2.62574877575565	2.70444711334118	2.66614109181142
AT1G60000	1.96807435041665	1.89779704863645	1.9375266209134	2.23242239774413	1.98256084057817	2.08622779633862	1.96897963239246	1.99744054736467	1.89054277541512	1.97289152342331	2.11240161258864	1.91543032918792	1.9033164615347	1.87988743838636	2.03497730986777	2.01681684817095	1.73827936652116	1.84566713286725	1.92923103515459	2.0297253098117	1.97761726650294	1.86597551874374	2.04424002300726	1.99361417341673	2.06472168262438	2.0387095719654	1.99180731858276	1.90138861381702	1.92511003004638	2.03357855377182	2.0853061637347	2.07043542334043	2.13627267457184	2.15738615174659	2.0319244239059	1.93178993723898	1.91348273762234	2.01754458085159	2.14066995182658	2.20019433664237	2.38356465485635	2.24968783525674	2.3631494288568	2.45553669036368	2.3821652922296
AT5G03415	2.90952118136285	2.94619900175423	2.90634138954404	2.90114504922383	2.94577353199934	2.9416847161927	2.87981770564035	2.86527251242675	2.8331561474178	2.85608004961278	2.9133981398411	2.86039436467672	2.82798570725295	2.85893908755311	2.82930672823258	2.87412670282241	2.81557125539182	2.88878989648757	2.89837610121786	2.89743372383039	2.88808531179976	2.9199017764115	2.88119472879577	2.88187190482674	2.88501465469554	2.87613590883392	2.84094625100877	2.88523756776912	2.9114407076532	2.87975842402729	2.90745027645666	2.84857405555578	2.83333451084916	2.95910837153764	2.9589391680613	2.92574802226072	2.91961542433194	2.9820823936764	2.96594844823129	3.0356417256991	3.07264513924683	2.98058548173038	2.97603912793976	2.98044982228899	2.98994996417359
AT3G04670	3.79373084539643	3.77478749351607	3.74378146032917	3.85374768994528	3.78709841032423	3.82418596424076	3.69970944520625	3.64438663561958	3.70174066970258	3.71041414447999	3.66834524941725	3.64949418294752	3.69231257160556	3.68864662150104	3.65116715411428	3.65159618093625	3.57654032526493	3.61725755514023	3.64634248616894	3.67197728124597	3.62962427905262	3.62430961207665	3.64407313909164	3.63790164911527	3.75409042211328	3.76605479343232	3.73802557239067	3.6865568897933	3.71205127627654	3.66095528982473	3.65219806996336	3.74673711349901	3.68999282790678	3.62379761328745	3.69705813788287	3.66282066641095	3.65919386337391	3.67800124289666	3.76982778528811	3.72665931838789	3.79354953110189	3.771426385376	3.8268507044999	3.85351643929022	3.86028553394592
AT5G42020	4.13950318346797	4.21261394315936	4.18613004470867	4.20407418897892	4.25011617673545	4.13234755140425	4.13923603371573	4.24018980932184	4.17288273676758	4.25366687135308	4.31678006904252	4.23581028203516	4.24845128635592	4.21267934709943	4.28200724345486	4.12238391715549	4.1473676058913	4.23833509617651	4.22296725923425	4.21081628148414	4.25450581164709	4.37493957064801	4.32158616604995	4.38189375834046	4.14833945684876	4.21814486335876	4.16252763905516	4.13168937490701	4.17136677276106	4.17522326578528	4.21430083367959	4.15335751405946	4.16054848928076	4.20153018330684	4.20583876042571	4.18199367444713	4.16693393689599	4.10064535735606	4.14426177007969	4.18661794303111	4.14509353660635	4.15673152522285	4.13597653913066	4.12794772584596	4.09348530192432
AT5G44582	1.95956834828943	1.87750671779188	1.87578006351637	1.9475695009819	1.99405347596489	2.00881030587942	1.80744527518914	1.81706207088765	1.8604637255531	1.68561637898853	1.92329469426843	1.92660985470887	1.86996140086208	1.73547399374881	1.72878437700574	1.4501924587429	1.48348370121604	1.49564696995415	1.60616370330856	1.57062970453577	1.82041048009752	1.39763442693297	1.66123662916373	1.80266047039929	2.21048187420959	2.14482448652647	1.86122548007408	1.94754887960654	1.94561458140212	1.68131389085643	1.80035337176669	1.75352539985788	1.75563741651449	1.46271540765916	1.82869189394007	1.60148027625035	1.70367822930451	1.72828129076314	1.92336756309523	1.64848206274822	1.86586875343965	1.81541355051538	2.32032713181745	2.13739129700507	2.29650156106064
AT4G34750	2.66928795912537	2.79400519950623	2.7994621332407	2.65475473312731	2.8191235322395	2.72265545655209	2.64174856428135	2.64345307081497	2.71495754115226	2.66161234263363	2.56638190937597	2.54212197577885	2.66269358269046	2.76503223398078	2.73398444122065	2.71327279541635	2.58743659500889	2.73066523331338	2.65848977709678	2.6232601225028	2.77237370089963	2.66925690939002	2.63643380470235	2.82281279737368	2.81048933357786	2.82779147929034	2.90447350903325	2.95224410043598	3.03992153035337	3.01507363785428	3.25543320855975	3.08911167677908	3.13741549563697	3.05369221378891	2.96384864382007	3.06264000811267	3.0232957099361	3.03967367716231	2.94173878134864	3.07565443783783	2.95674558914548	3.02756502740747	3.22464869468243	3.19632342507421	3.14893850137689
AT5G47100	2.73411192034696	2.69012124833166	2.79212338960242	2.6753844191204	2.71044314507101	2.70521933654545	2.79121698816411	2.74841088076063	2.86015877554192	2.76202424049772	2.75161515829655	2.74471839655996	2.80925762436955	2.89776325533113	2.84972570187896	2.94885924495283	2.90001512013326	2.89403317759323	2.73296074055982	2.71622746154876	2.83100168996412	2.81241570117662	2.71951700261398	2.81857463961829	2.73108142203976	2.78811013222516	2.8858578391517	2.81990300987611	2.8093178897685	2.8804894523732	3.05442047134224	2.99358502035886	3.04079884586553	3.07025054027413	3.08720432960006	3.14548251165301	3.1767212815566	3.05889318389267	3.06265339963298	3.1853828483142	3.03318302151227	3.27652385125704	3.15167546342643	3.09980418264288	3.12498186438549
AT2G46790	2.97698083082839	3.3089431527792	3.02167349351283	3.03729474798109	2.83576789476839	2.96756145457613	2.96494209272384	2.92500647571074	2.97505225127126	2.99594381339124	2.95127724569935	3.09235702930651	3.05796551547347	3.01079428243177	2.91767412337028	3.02357615005709	3.0690252268306	3.05585599781715	3.04353104316093	3.01269374319333	2.92534313771004	3.03049686505668	3.02023621763742	3.02182380078881	3.19380580102886	2.91730222267188	3.10017243848925	3.03781563748123	2.93873287428458	2.91285215308885	2.81076995443353	2.86213265924883	2.95436386529746	2.93917176496467	2.68741440860617	2.90025682034363	3.03080511178905	2.99432068224758	2.84224667517886	3.34179688745826	3.31677471256409	3.39303046629902	3.16126757145839	3.21204245735695	3.13479931258943
AT2G40925	1.20941410673729	0.989829632593855	1.11878391058882	1.39146107930131	1.0435281187624	1.31520494274367	1.45843831806825	1.26292584816299	1.08606612222923	1.12229081146299	1.04201664769749	1.40536948560186	1.48196498774031	1.27842618395334	1.11177731051461	1.48275967443131	1.64285447999416	1.09700885634268	0.825715783265118	1.30084370414071	1.23288066908103	0.485416049026776	0.926761558833068	0.223379272654246	1.4527359286717	1.05801821594915	1.15841004206375	2.05097335168405	1.96038167833022	1.85124870795466	1.61350484885816	1.71365690809476	1.81852613305024	1.93228909101054	2.05889321521229	2.07774691516434	2.15067973130669	2.07514532084865	1.75289313404872	1.22176985369126	1.25658714194149	1.20782201903208	1.21234298860037	1.24153568040016	1.32103190087701
AT1G58420	2.38514320243699	2.54934264529914	2.31476628484534	2.45544993192568	2.55174951308739	2.45444015909961	2.69721368343423	2.7020191104018	2.63590185624377	2.82324223027386	2.81435592070305	2.65564362408113	2.73272107910207	2.70136726215433	2.78461783120114	2.66346567726355	2.7478104383241	2.65065532465019	2.80197647146339	2.73686327897701	2.6222154258686	2.69326584357552	2.92249139553515	2.63783862106969	2.51806220755924	2.45020380545656	2.74000198356445	2.44832546250456	2.51894080531214	2.44985420696362	2.28280581492713	2.28092968649272	2.34184509555032	2.33745105041503	2.28996507464544	2.25902092948803	2.27170226709022	2.31920981609388	2.21870713211962	2.24828272654937	2.18477718347571	2.18492132771272	2.23658695526093	2.11833521574176	2.12511701937977
AT3G24860	2.88003878994059	2.89606667819131	2.9343603166377	2.94045945783086	2.99030935309228	2.92233784877585	2.81851598473443	2.81347463095284	2.83381896887411	2.78448587573911	2.76713227190736	2.83932391999453	2.76918930276059	2.86151002896538	2.76536989879872	2.78302036810041	2.8244427605383	2.77995393548673	2.81336613523774	2.85104085595146	2.82291612103249	2.74939410035861	2.73911194307756	2.77239869357818	2.87525401845571	2.90880343295656	2.83289100050611	2.69610637534227	2.82014641967386	2.71862027333812	2.85369625699067	2.86064688280271	2.86339159519468	2.86210045276681	2.83320472230969	2.90094717051568	2.86095160430922	2.91343840505454	2.89364524789292	2.87736880503001	2.9398151890246	2.90771546385252	2.92410028266178	2.95425365708819	2.92167822082489
AT3G10110	2.68550175679628	2.58006938037804	2.73841454966271	2.69591477116464	2.68731999317034	2.61215917333054	2.49332337211305	2.614494427784	2.63485592011239	2.47828486672368	2.53324878378797	2.57557556130156	2.46520556659856	2.5324891617616	2.51009048621784	2.562574949718	2.54944899332835	2.4604388244385	2.33393355876854	2.40470822459774	2.47540120703923	2.39592678560676	2.37105616964639	2.48588355808854	2.50502990344654	2.5796279389669	2.45990973807467	2.60678143110002	2.60918330099536	2.56504345054657	2.43523476275994	2.5284641847619	2.428991577227	2.51094455090181	2.71037439817181	2.63284610539489	2.58059146136638	2.64509332965169	2.61621769155911	2.55646294121341	2.55989744311866	2.46473353071031	2.70394362428832	2.66016200132183	2.6792926366908
AT1G64980	3.1012142126443	3.08791815151952	3.12529779221886	3.04559036530129	3.04438098906083	3.03601829744253	3.14354365274252	3.21560339062715	3.13028119466194	3.19975355436715	3.1950006650726	3.1766757713407	3.15472854884605	3.16263640259167	3.20770827993621	3.10338292450799	3.05685584933671	3.23438822217634	3.22634826043015	3.22158099192832	3.20897544844656	3.17466509662935	3.21612752797865	3.22118171248884	3.07779819379994	3.09605932622279	3.15021381208875	3.13466593461564	3.09474177652101	3.12146056999666	3.17196060119784	3.04712947725905	3.12361976379073	3.09615339242137	3.05058908368579	3.09996907283129	3.05878749855226	3.09162864433959	2.93959947834805	2.98386306482303	2.99689617741855	2.92154281167024	2.98562130347373	2.9561444372727	2.90935487538516
AT5G14480	2.34764401754669	2.51436228761535	2.39721381331449	2.40298455404516	2.38542604699589	2.35383874615359	2.58872051112057	2.47826600901142	2.48503490992323	2.59298748821049	2.5608466514936	2.55529544314248	2.66603318074772	2.57910712101959	2.58955809092263	2.57033773511877	2.63883226571767	2.66080448356139	2.70332462441143	2.66988163491788	2.61720366363491	2.63811533290684	2.71309216622508	2.57969022244098	2.37040088614051	2.31828394345226	2.55549518754554	2.39702994902071	2.35908379729468	2.4358491214622	2.48710405494292	2.43814114654631	2.53278234377104	2.37354339890152	2.40607737609773	2.36098666067797	2.31018335631803	2.37673170257795	2.17107579733984	2.38162171703858	2.23423480136471	2.44838607975929	2.34281407537833	2.27476309737926	2.30425096348991
AT4G16008	1.93430518456777	1.85839781638334	1.69385548642975	2.09331598736439	2.08878535929779	1.89101745254053	1.78143338210622	1.95400898729062	1.96512648834724	1.79326542498951	1.82614721253659	1.86122281205	2.04458543624855	2.0334989981433	1.97391633900434	1.74540775557241	2.00270835864016	2.15521280088823	1.94902978219637	2.11181249841924	1.74472588619673	2.10612865699878	2.0129443370709	2.11363284736795	1.98488573029394	1.99406733571622	1.94507493673299	1.84973209646897	1.72121249128393	1.70382870020581	1.93543683338094	2.05167315311745	1.83761615914296	1.94794738088571	1.69035017555002	2.04435737661842	1.90770691003507	2.09766997724201	2.3903602637646	2.15426147393682	2.16467514147651	2.35884281285334	2.4900833128191	2.5282564611502	2.56885019779322
AT2G03820	3.68563505267347	3.69588024652269	3.64641832281583	3.68301963362018	3.61115548852015	3.68676027551447	3.63679928769846	3.67060159019549	3.66367226332251	3.63511282308857	3.64300356421741	3.69591238533222	3.67343248703048	3.64660176346896	3.59835900754052	3.62404706019546	3.58515708662256	3.61995989883095	3.66095642274818	3.61845177204198	3.64577956792189	3.62419056694696	3.58630847798627	3.65125215894063	3.75712424465207	3.69387540013613	3.66749750341694	3.70950165881251	3.7314990309574	3.66934983026954	3.67410852181119	3.67971943345054	3.654897236731	3.70142223680929	3.72331834768605	3.69711800955625	3.72459678904631	3.73580431644892	3.82623794792904	3.73202957899158	3.83304300367221	3.77849464814716	3.80789401859981	3.85986201642627	3.82378221274598
AT5G37550	2.72767138752111	2.86320905128284	2.78170216900686	2.70582710836536	2.80882185752271	2.71836161397603	2.67381411691929	2.68295524096155	2.7201512598159	2.68055903672836	2.62782469342944	2.71521625458435	2.67044640227521	2.6920010321756	2.72989684580369	2.63789170085332	2.52913182867487	2.55535057114661	2.65278476475279	2.69810192058807	2.6585248522616	2.63580309780054	2.57744503047708	2.65855269551926	2.75280311600985	2.76615975001468	2.8533101565116	2.64940789080382	2.68931644363015	2.58279715197402	2.36206629550103	2.43219461898988	2.57237165602099	2.43781125437022	2.46635265711319	2.46661290156161	2.46043929103971	2.49404644812484	2.28483488278425	2.2109566888817	2.22238833528391	2.26809486006549	2.25171351093906	2.1051501878802	2.16452530634038
AT5G04590	3.8169545875189	3.83283180606041	3.7653908046243	3.77470335079728	3.63994318793515	3.75245814335923	4.05916477631543	3.97788017752613	4.04590368009465	4.13182418318702	4.20607939651503	3.9697957845954	4.15050767953075	4.16041094079305	4.15134641717798	4.13799870259979	4.12430508537815	4.11494289115506	4.05736703703445	4.06636041223033	4.03663259474456	4.21665159717345	4.11696958183716	4.08922741570354	3.86404979566344	3.88009734335949	3.95943121741884	4.03926389979812	3.93640516185963	4.05058810766497	4.21287313628329	4.1369708954312	4.12925934335535	4.2562208364989	4.11423761676139	4.18905052350141	4.24334451926017	4.18240647302873	4.33136031553812	4.432038831072	4.30088439966549	4.39684203238128	4.27786325605607	4.32696758803573	4.29935450664691
AT1G67800	3.78164527385743	3.85896558146234	3.80268676888298	3.83692758316799	3.89296468458174	3.89992592124436	3.91794172942164	3.78879771643283	3.80084061045166	3.83847481101509	3.83182203870401	3.71104002414206	3.85062585331871	3.79222799578946	3.8045282366311	3.86924805607407	3.83132522061223	3.9199700072965	3.96307661834842	3.85764265155453	3.78089252973624	3.88202721715846	3.95672408776038	3.78425854065451	3.79644269259498	3.74432481944773	3.8447254849466	3.65265368674536	3.6196346568591	3.72028340094397	3.78164541431224	3.65426863609113	3.743376967733	3.60286352636824	3.58449576248551	3.55483729634246	3.47576053611319	3.47384535649722	3.50288269043737	3.49853805916719	3.31798098629909	3.46234637967373	3.38901130478448	3.38763069271225	3.37692361124584
AT2G36470	2.4309967918143	2.59024945955212	2.43542599452128	2.43613058353589	2.49716476279967	2.51129719558669	2.68817076051864	2.66173883517495	2.55077157136893	2.71613959834365	2.63539752764142	2.53943864350589	2.75677076092648	2.60299521302482	2.67011042656269	2.62224713226988	2.56885800727415	2.70727049461642	2.87663613436783	2.76571042994437	2.65206036878739	2.57090902205974	2.89540109928841	2.71303315987708	2.59796974627442	2.44329568315615	2.64377903481195	2.80799028283815	2.86698957520596	2.91420596698158	3.11731406862906	3.06608482794412	3.09875372688134	3.09779022883824	2.98759651357247	3.00203199119594	2.94807907574578	2.94315139387604	2.89045496258288	2.89969998087402	3.08968418222355	2.91993873018917	2.84934182515229	2.85398666885607	2.82393823221231
AT3G25780	3.24951506219042	3.09903482468335	3.21294662881509	3.2213347353036	3.13981556196735	3.26841592406688	3.33415845807969	3.40093789219148	3.33718816366207	3.33791516029065	3.39173687301282	3.49657379306724	3.41411917730801	3.40259290016521	3.48849081240186	3.33162051221854	3.22314309570425	3.3393378639118	3.25549724768232	3.2580309436601	3.24653210345259	3.27851487451475	3.35823980132899	3.28384894420378	3.3137541491308	3.30935530473248	3.36440787033646	3.50413010502185	3.47630766367469	3.54821825895534	3.69798544906013	3.56429275533043	3.61328414091351	3.64931021485512	3.62632934766182	3.64640083745856	3.60796009477018	3.73021324030416	3.70350623495457	3.56828049015912	3.5114939615327	3.55886501802107	3.39244576057629	3.4178178203833	3.38008846325724
AT4G25730	3.85516767478561	3.84605057794969	3.89402991595514	3.88792048411664	3.87909923899676	3.82805792439849	3.70253148430589	3.79824018635273	3.75672922749348	3.7380721575239	3.78296781141848	3.81409440631862	3.73198778559099	3.74208622930851	3.67872953693556	3.6150017536715	3.65300497215312	3.67734469820373	3.7097674478698	3.71115409162168	3.75854253066937	3.71593486039451	3.68233401667324	3.7721742069173	3.8481338968024	3.86947514301825	3.74176652167037	3.79423449301215	3.79661813260851	3.76376833649613	3.67718783793316	3.76926202591382	3.66889211639432	3.7990512325788	3.82849867891278	3.7930211221017	3.81457904728952	3.80948384451527	3.84432471618398	3.83199099703098	3.92744894679069	3.85399740960809	3.87353339660807	3.93359520503567	3.86971796193214
AT1G49560	2.72515240892731	2.9366973404282	2.74849282934746	2.72107312439501	2.64553437213791	2.73666919477263	2.69065574465603	2.76887347818733	2.76039087619205	2.74990344381069	2.76085122479754	2.69874636723804	2.6737271349966	2.59832155542137	2.71824256589219	2.65616088120729	2.73289046331423	2.6728953129009	2.82639418128925	2.75424557568193	2.92135775136934	2.75822781324843	2.78376357253052	2.8508109064083	2.89725008760583	2.80052217877879	2.81752292115439	2.79986296522906	2.81947748928707	2.76579762937062	2.71527266425444	2.69615820932552	2.8080950491647	2.74932051403288	2.6791350342872	2.82418632627595	2.89458190472679	2.86184610320548	2.79703781733951	3.02976604672768	3.14616304734266	3.02378572231849	3.0991030199937	3.11150405792049	3.06045463313424
AT4G31320	3.13844955596063	3.22856151873616	3.09928282539898	3.0053087195014	3.09034470950695	3.01727699815823	2.97061463981616	3.14474196570415	2.99102212273696	3.04444984584479	3.12069693129175	3.06394380970643	3.09912779618179	3.04904841135819	3.09963550287443	3.17525761744183	2.9854775062237	3.17552992886001	3.19262304900762	3.17508178407498	3.28240746123423	3.17866891552946	3.22871929360506	3.21755514227788	3.15708147056818	3.19235904848898	3.12635691307249	2.82862789981964	2.88289661311178	2.81941753791263	2.84722537960473	2.70048385180955	2.69320320962268	2.94617694879032	3.00815801668292	2.95411893403181	3.04839910005477	3.06247842790547	2.89917246934067	2.9332008240288	2.9928404012788	2.90854113874848	2.98984055904665	2.93388700691558	2.93466200879264
AT4G11170	3.08579997829239	3.19966853888063	3.03272277339508	3.16783296972307	3.22893311629907	3.13106469929146	3.25195621466694	3.19211346037637	3.16127570498028	3.08524828534032	3.20774643118882	3.08743127972879	3.20497497250551	3.27069751861838	3.35859480787286	3.32264105833764	3.30590044381352	3.31184838163172	3.13197036859884	3.26739813822009	3.09681795933545	3.33393771566277	3.38364816352296	3.15019594930684	3.0544796213182	3.00237802983741	3.2389464275222	2.9572690217175	2.76232033355958	2.93208103952981	2.87422381826707	2.6587255130761	2.89314902494023	2.71257743055426	2.5370225890109	2.68914133648963	2.65735949466848	2.58273968925644	2.3696168239339	2.90331270651124	2.4880113241966	2.8465819545387	2.82656841701452	2.77858001133258	2.74495781365951
AT2G44860	3.67866198615433	3.7078936760941	3.70118808116236	3.65949925513387	3.62117317015234	3.64455364737402	3.46880427582422	3.60102678918438	3.56741640160152	3.53150897384132	3.53298362408611	3.61876700870244	3.47894900323637	3.53354148552683	3.47363291781027	3.52208467725575	3.41184164653759	3.41308617400945	3.46721747766775	3.51438220527987	3.56578159741335	3.44521141433006	3.40465237960985	3.53281768717339	3.6994047764075	3.6962932045538	3.62277590700404	3.63532954194024	3.65933925431208	3.58737055611085	3.54830899570451	3.63480896708874	3.51360675443967	3.54544208696815	3.65076171949232	3.62349502418667	3.6287865395087	3.65194692004239	3.708646564591	3.57553416452421	3.68837398854233	3.60553521584278	3.74648409047821	3.74163691712021	3.73737327441459
AT3G15300	3.15931780570257	3.15621408143169	3.18690480632451	3.07273615589732	3.14811423004818	3.16450150813006	3.29097528409316	3.22514439844171	3.30033797311739	3.30324108091272	3.32349453664002	3.24883488769113	3.30681758002556	3.35014099000456	3.29707748433317	3.35138251093866	3.27838448874989	3.4043228651458	3.34596837841127	3.31929610902543	3.29761150452304	3.31153476694916	3.2747113451886	3.28426557104064	3.16342192090456	3.13570677814002	3.19633965105568	3.0546778356378	3.01929073558387	3.06416225850428	3.1102562898174	3.03484801012823	3.12746946114191	3.08113744268378	3.01399635982359	3.10689305273813	3.05796551018465	3.12893124500846	3.13718580386067	3.13482023665821	3.06752896248996	3.1454720562906	3.12101100096015	3.0615768967245	3.08332983549517
AT1G04160	2.57766759880262	2.60176694254924	2.64626989687133	2.51129531210593	2.63701640709674	2.52385764847274	2.7557337371783	2.72472923199633	2.70437997099437	2.74282230069473	2.85411818858878	2.70522574668635	2.88044027559643	2.80330739508479	2.92454903914897	2.77268300268233	2.91309823852806	2.92846249880228	2.77466026517236	2.84353925976602	2.8140368689458	3.01721537780962	3.00868738767099	2.89123640190245	2.5017097920205	2.48571990247618	2.67993202594612	2.64061927533441	2.56700084390053	2.76101552068914	2.77308575839222	2.72046202739253	2.78023334155223	2.88933915193957	2.61628773944634	2.76046436541054	2.77612528196843	2.6856638529944	2.42909230575203	2.6076926544942	2.54013092275534	2.54791202940485	2.52386253714722	2.39298967410568	2.40643796609974
