T0_1	T0_2	T0_3	C5_1	C5_2	C5_3	C20_1	C20_2	C20_3	C30_1	C30_2	C30_3	C45_1	C45_2	C45_3	C60_1	C60_2	C60_3	C90_1	C90_2	C90_3	C120_1	C120_2	C120_3	N5_1	N5_2	N5_3	N20_1	N20_2	N20_3	N30_1	N30_2	N30_3	N45_1	N45_2	N45_3	N60_1	N60_2	N60_3	N90_1	N90_2	N90_3	N120_1	N120_2	N120_3
AT3G28430	1061.6713143027	1308.77043801207	1085.31291316672	1017.27994875362	974.607511459807	1139.40140251972	1552.33418606164	1355.59430987067	1413.57645995203	1401.39264300651	1283.22691921345	1363.91309178718	1781.10525661218	1689.48222823519	1497.77940559406	1578.71243100788	1938.12594918369	1726.4929692276	1422.70828370826	1501.84368471073	1372.05673894861	1354.70741824931	1406.56177426217	1394.89654924115	1193.81033220427	1002.96075751869	1255.94505744276	1918.32310633856	1673.30270464335	1768.98303849071	2025.50567831547	1914.4757335489	2373.02704716185	1898.88245296695	1381.36670908324	1805.57434247423	1717.92761413021	1604.38336978818	1360.69224153473	1387.13888348229	1230.93172385138	1383.28869459424	1045.57420004581	1072.05920004063	973.603096275247
AT1G13260	294.765677710135	630.215533408791	420.994899058327	358.197165054093	399.288539937278	463.206497224964	414.204554453947	402.758827857885	333.89112850964	404.619449237888	365.83632896849	462.507114524214	389.357893305918	519.180570454495	504.675501410338	511.599438699353	558.763330753516	493.619501072562	1212.67057051456	597.496813202517	823.041743896292	769.667672889516	648.843977181142	643.017787580081	647.256350181498	448.529034418295	495.097182064393	847.457956138696	1108.75376781839	1074.16226380555	1592.56583901676	1315.26969226931	1364.04671912919	1141.84246758228	666.549659956971	953.363483351238	872.495057964051	1182.4548044264	1586.9968459163	3483.76084790438	6551.51008411618	3266.65394730096	2058.37003781601	3370.31065360758	2600.89415999679
AT4G07410	5061.47422660171	5047.49613248758	4815.96127712307	5002.34280903542	5040.48113856306	4491.80431327685	3989.0510694709	4341.14548684405	4434.19900572148	4021.18991967317	4014.86705924093	4498.44506748377	4066.3638948302	4416.25291025032	4011.00247599765	3854.56143620907	4742.73996199965	3984.2145443714	3787.61404499769	4334.38366187589	4553.65151763182	3572.55039770006	3712.70723214158	4361.81936826201	5166.68117924051	4221.86853031824	4393.98749082149	4661.7634494097	4225.47078120881	4396.27409276896	3857.10038647942	4564.90577505945	3729.67654980987	4754.27393311081	4271.66394148286	4984.29555884692	5176.51534390086	5381.69885118954	4639.24438982209	5236.91343295561	5907.78009169906	5317.7371841131	5800.65899185884	5853.12907567969	5754.11703870198
AT3G44940	507.408865298407	442.269172271997	634.017399781407	409.777556821882	532.38471991637	460.609077614357	579.326640351129	609.544400550021	674.023212692357	721.722894005784	611.282641516227	746.879238303603	590.545862491347	484.854582325272	670.192818774291	434.749737607176	488.580496939065	679.314456237955	734.141252247786	577.242683941415	652.856710403718	493.879706141998	402.503212963217	632.869730674226	493.766450326663	506.37504084129	634.343264520003	488.517064347086	564.548936824961	486.629991093833	388.781895600838	503.482254602145	392.052473502426	391.084971702872	398.780572422532	409.668128124405	448.155029773098	441.970172216468	297.919985514972	697.547851540808	476.452485427009	641.636691485869	941.127893133691	793.24526889453	800.579691203151
AT1G33840	172.740410256332	169.548540756801	181.344585744863	143.278866021637	694.676190987651	174.892920447556	160.457620193871	333.830303627173	160.184528942319	211.40229651193	302.374924963752	191.012218991439	242.609021664782	275.680592162821	432.579001208861	250.31045498595	305.025393116654	426.628283069857	349.732607346111	381.790336571778	460.557237530752	551.575933495036	528.972801735812	258.314175785398	175.417028405525	371.104379667518	222.975752951795	177.236373955193	237.008832937326	182.645902169076	246.70851152942	186.474909111906	192.327628510624	329.830699026518	535.538175068877	467.830887055647	755.585050197156	571.713206065216	644.538430200661	1281.04795549129	940.214953082354	1104.78451915313	1057.79664021638	894.3644058947	896.791790591067
AT4G14570	1084.84066888254	870.469423076939	1204.2198693893	958.05801746468	1284.59280805627	1008.66461545249	1375.08448933585	1158.26951501412	1289.79750576933	1526.41550653507	1786.25187154513	1215.82496695112	1622.52179854837	1634.77518465424	1666.34305395244	1594.08237122631	1684.38801154683	1853.42369807484	1768.47791533374	1943.38370260276	1844.15194485174	2373.62279330395	1989.42161817065	2216.8891586154	1002.96310222603	1033.21866857072	1102.13729316173	1143.84483359318	957.190179373493	1199.33218277457	1628.08418503462	1200.89841468067	1220.54071939434	1454.39632046931	1152.6712223049	1196.12978149903	1094.40757270677	1027.39605665594	1270.45686130664	1442.83662067756	1110.95337401019	1254.03813803593	1219.46618974525	1109.36528941933	1112.97206328984
AT3G06110	1468.9370803616	1181.42866165643	1425.50617401975	1684.95946441445	1674.4358126402	1457.15240155068	1031.77981357222	997.436291809125	1096.32787990393	836.516614154735	787.668014411749	841.312245445437	930.198492822041	941.819299295551	1018.48999580396	1197.75748416522	898.880140777395	863.834126876984	931.299294349418	1010.681050129	1044.1861377002	859.673787560254	821.502459244598	979.748766728904	1073.61718311159	1463.05899322158	1134.90107726893	1209.37761051779	1270.48940917906	1173.78730135232	1470.65151619872	1544.01224744658	1337.41673979695	1441.83134145878	2059.40860455671	1570.39449114355	1622.66760780163	1892.3496156476	2356.14603928908	1448.14116707711	1445.50838799042	1514.07794825442	1615.58436436409	1532.49488210936	1635.60568959457
AT5G22930	137.728941113469	102.089866030159	178.589984442409	76.4153952115398	133.954865011216	91.7754929081237	221.095674336904	237.870985580496	275.642208894251	301.19144395517	359.303537379767	187.792911929785	257.993984014256	226.336984227063	304.63309944286	236.038367640259	237.541899064297	279.717717274452	284.34350795562	263.30368039433	249.989314734855	283.865438576943	184.755573163444	337.653529776628	127.502191942905	108.572504363159	192.03217907277	99.7885466806548	86.4624497840031	127.724407111242	99.835350969104	68.3741333410321	106.519917328961	169.627216642209	106.877790303445	204.834064062202	291.192519345322	223.622139641745	153.256915625491	625.936475146884	304.560426519928	575.472716104832	547.78754582634	418.220896719146	376.533771678633
AT1G66400	822.769524857285	1459.92115838888	864.026608536283	752.691642833667	954.857755720974	1477.93175843554	1488.89745249662	1300.18118254794	1197.22332995201	1333.19835380911	936.055709069887	1329.57381646288	1474.58946826497	1223.9360142326	1584.09211710287	926.587824597112	1014.95175054745	1306.91639331593	1765.50568354326	1223.34940737058	1207.64068964222	811.208956583703	1409.8609809258	1286.95812578797	1529.21418744261	1153.36037421847	1811.10917703703	610.646330433858	665.252260691036	752.296757885217	631.650585939139	589.260712793622	745.639421302727	461.762978637125	496.464574312778	606.915745369488	417.845027759459	340.70731652964	488.416899329835	293.07618857513	246.87852755782	350.822939229684	345.00615208738	299.430454223802	313.580175782837
AT2G34750	3570.39754075272	3781.29320045275	3551.14017907978	3955.45189463733	3407.26220746477	3365.39000881016	3656.00821825455	4095.16526311877	3943.24382610606	3896.16705614461	3964.47123841364	4157.1985189485	3806.00299353141	3854.1648546343	3619.04122138117	3766.73320638944	3479.44895333953	3810.27243446964	4178.95789741047	4273.62127409258	4246.93385839944	4082.58504750091	3767.6940098688	4481.75094987666	3848.61711858233	3359.51806533545	3442.92764659853	3942.39228453274	4110.52658326066	4186.80606510652	3859.98025237276	3608.91107434575	3163.04976735165	3942.26216455505	3787.84082623823	3827.36241923634	4007.41526623191	4467.16868576788	4518.93054951797	4786.02698899387	5707.04708331092	5003.84297532865	5190.64811425506	5790.2977672524	5015.30313969848
AT2G47115	15.188799113448	8.29705624980091	7.80470369028524	17.1934639225965	10.3042203854781	11.2554849792982	9.32893140662043	8.10923814478963	9.36143350961607	5.68285743311641	8.39930347121533	18.2427400160363	2.36691728453446	2.14537425807643	4.06177465923813	4.39141149098157	2.69933976209428	1.17528452636324	0.990743930158956	1.01270646305511	0	0	0	1.84510125560999	16.242317444956	6.22956992247632	12.7414715972454	99.7885466806548	83.4108339092736	49.8125187733845	15.3592847644775	17.4043248504445	39.9449689983604	0	21.835247481349	2.5288156057062	27.0625017978924	2.10964282680891	4.29692286800441	2.65227319977493	2.3072759584843	4.61609130565373	5.00008916068667	2.9452175825292	3.9593456538237
AT4G18380	1235.18403637836	1386.32987686891	1178.051157016	1092.74015152502	1140.33372265958	1203.47108624804	1175.44535723417	1247.47113460681	1410.45598211549	1592.33665275922	1359.75390639564	1390.74065063429	1384.64661145266	1425.60119449179	1532.30449019758	1367.92467944076	1355.06856057133	1630.11963806582	1495.03259060986	1526.14863982406	1515.31984623897	1168.92556617253	1251.49906107142	1350.61411910651	1426.88758753939	1161.36982126166	1417.03366263651	1035.11999915008	1029.41175507542	1099.7071452278	1015.63270505108	988.3170182931	1174.67797721104	1121.42437669016	771.129003157116	979.916047211153	1009.97256709734	947.229629237203	766.284578127453	1273.09113589197	1460.50568172056	1270.96380615666	1185.57669654504	1155.50703154562	1069.81519566316
AT1G08610	523.112538958073	484.836678249236	519.242345512506	453.716409068517	510.058909081168	492.643919478513	224.827246899552	327.072605173182	288.124120240406	242.089726650759	237.980265017768	318.711399103692	252.07669080292	249.936101065904	252.845472537574	241.527632003986	156.561706201468	255.036742220824	191.213578520678	230.897073576566	264.411775200328	203.090720282691	178.157159836178	263.849479552228	413.366978974131	417.381184805914	258.469852401264	315.748834273117	330.591719762365	289.93440414252	204.470478427107	279.712363667859	162.738762585913	237.16397882383	333.274829978485	309.77991169901	283.615018841912	356.529637730707	342.321521817685	294.402325175018	456.840639779892	364.671213146645	457.230375471681	427.056549466734	450.573535405137
AT1G22160	564.559939928669	548.327195639017	892.031721777895	499.565646195441	769.381788782368	520.349728658324	592.387144320397	570.349749516871	617.854611634661	494.408596681127	470.360994388059	494.700185140748	476.933832833693	602.850166519476	451.872430840242	570.883493827604	404.900964314142	614.673807287976	617.233468489029	542.810664197541	705.739065443783	369.255855059438	332.120137472381	564.600984216657	518.129926494097	735.97918941256	584.287483245111	562.986129034142	521.826314578748	693.543530614046	886.038739850798	645.203185527194	764.872184153789	491.604803787144	412.571255042332	518.407199169771	349.64752322877	385.009815892627	383.858442875061	143.222752787846	119.978349841184	123.095768150766	125.557794479465	121.735660077873	114.029154830122
AT3G06500	1587.61566326498	1502.12792279004	1294.20351193612	1979.15873597888	1804.95593752292	1645.03242005127	1100.81390598121	1155.56643563252	1086.96644639431	863.794329833694	1012.58269625207	1560.29082254804	1178.72480769816	1128.4668597482	1073.32395370368	1202.14889565621	1085.1345843619	929.650060353326	806.46555914939	1058.27825389259	918.22998296841	1112.38326336656	1162.42048115333	1049.86261444208	1728.18257614332	1553.83272637767	1108.50802896035	1410.44408517284	1284.73028326113	1269.58060668575	1075.14993351343	1230.73440013858	1158.40410095245	1295.76346046132	1522.72120593618	1361.76720367279	1547.97510283944	1905.00747260845	1787.51991308983	1506.49117747216	1898.88811383258	1852.59131066903	2029.48063377649	2504.41668434399	2354.22692576357
AT1G68690	1609.49783147927	2497.41393119007	1707.85280752124	1824.41756067551	1636.65367122678	1888.32405691149	3004.84880607244	2469.26301508844	2492.22163211557	2544.78355854953	3113.34181999715	2509.98640573581	3314.86765699051	3260.96887227617	3244.34250906646	3666.82859496961	3727.7882114522	3671.58886035877	3233.78818803883	2962.16640443621	2680.65465184914	4225.67169133644	3599.43447002352	2563.76819467008	1962.07194735069	1884.88987082926	2301.65583353097	2834.29260198935	2314.14203833655	2511.06184380702	2802.10951421937	2492.54795179581	2805.02448966264	2544.40824963314	1821.51932936517	2096.38813713044	2472.43016425545	2004.16068546847	1904.96913814862	2097.94810102197	1592.02041135417	2424.98663257009	1407.80288146445	1414.68617880819	1559.19031847577
AT5G55090	115.331898352961	170.991507061114	120.743357090883	129.906171859618	118.498534432999	102.165171350553	147.397116224603	155.427064441801	158.104210384627	178.441723399855	225.847937781568	168.477069559864	239.05864573798	227.409671356101	236.598373900621	200.907075712407	229.443879778014	334.956090013524	298.213922977846	209.630237852409	190.376478144236	227.323135770967	274.933888636077	223.257251928809	180.289723639012	100.563057319975	130.145031314721	153.406273255335	130.202277321793	237.567397226911	351.343638987424	285.928193971589	276.655896396051	468.045468142392	263.172193327838	383.115564264489	345.317522941107	376.571244585391	373.832289516384	490.670541958363	646.037268375605	615.478840753831	399.451567392635	496.760032253258	469.57839454349
AT3G26850	400.572396958052	382.386070642999	380.134979738599	393.53928533943	406.158020194263	327.274870936517	420.734806438581	401.407288167087	493.035498173113	461.448023569052	426.49796514949	426.021634492141	385.807517379116	424.784103099132	451.872430840242	414.988385897759	421.097002886708	441.90698191258	351.714095206429	388.879281813164	395.175416753944	338.099892288798	414.600304063204	426.218390045907	376.82176472298	360.425116943273	339.469207555181	396.175424135137	424.174606587403	408.718102755975	399.341403876416	382.89514670978	380.216927132541	441.344887745008	444.749514488531	582.891997115279	478.465031786737	499.985349953713	554.303049972569	493.322815158138	500.678882991094	486.228284195527	663.345161984432	567.445254233959	539.262878050787
AT1G64620	724.943361075755	1091.96475078902	706.555234079352	860.628388569967	630.274813578413	904.7678310282	478.574181159628	475.741971160992	582.489196153889	464.857738028922	407.832846324567	603.083522883081	362.138344533772	508.453699164113	423.440008225575	513.795144444844	399.502284789953	389.019178226234	475.557086476299	512.429470305888	457.672745437658	476.570837936087	449.791841808622	518.473452826407	750.395065956968	816.963598404752	583.377378131022	624.050762077528	564.548936824961	510.897628444969	316.785248267349	376.67931640605	343.230844726652	384.802482197605	371.199207182934	331.274844347512	492.537532721642	517.917313981589	449.744593517795	795.68195993248	879.07214018252	737.035911802713	868.348817572585	920.871364137462	874.619454929654
AT5G53470	810.15509847493	667.371915744856	819.034787262874	816.689536323331	710.132521565868	730.740717117513	834.939360892528	858.227703656903	930.942554567376	919.486332678234	1000.45036901587	860.628087815358	969.25262801686	1056.59682210264	966.702368898675	1038.56881761714	723.423056241267	852.081281613352	852.039779936702	968.147378680689	1035.53266142092	885.06012759559	878.688708080902	1001.88998179622	801.55836590858	787.595625913078	869.150383954955	1184.05812852419	1231.83560809915	1272.13509482797	1458.17209732759	1525.36475653539	1596.31931663818	1245.50354441919	1337.69621412054	1335.21463981287	1341.21758910355	1294.26587424727	1405.09377783744	998.580859715262	1018.66233567082	1066.31709160601	1031.68506348835	899.273101865581	985.8770678021
AT1G52140	1345.36718926914	1997.42610674555	1291.44891063367	1751.82293522455	1224.48485580765	1543.73305523759	1694.13394344227	1731.32234391259	1976.30262980784	1849.20180873608	1773.18628836768	1415.42200477364	1289.96992007128	1465.2906182662	1603.38554673425	1400.86026562312	1031.14778912001	1706.51313227943	2548.19338836883	2030.4764584255	2154.71559354158	2910.1977076872	2098.29543807054	2834.99807924475	1869.49073791444	2064.65746002072	2065.02850386784	1659.1707612276	1699.75004222434	1467.55343770817	1030.03203451777	1275.48837832544	1127.3357917315	1074.30570540066	1172.20802268295	1154.40432400488	1382.35259183634	1407.13176548155	1851.9737561099	2117.84015002028	2510.31624283092	2606.55289059247	3567.84139888109	3874.92459941425	3945.48794403531
AT5G16370	2036.32883029447	2099.15523119963	1855.68307741958	2226.55357797624	1990.43190446153	2306.50861421926	2071.9556654104	1648.87842277389	1775.55188899051	1817.37780711063	1972.90305979436	1766.32647449386	2317.21202155923	2149.66500659258	1840.99936429968	1855.37135493971	1668.19197297426	2249.49458345925	2402.55403063547	1897.81191176528	1746.07921368653	2227.07437582724	1811.26445833448	1608.00574426411	2332.39678509568	2128.73303636619	1883.00748105005	1751.51240143955	1954.05136511847	1818.79555726409	2940.34307709967	2129.54346205796	2748.80564440569	2550.69073913841	2180.07707747995	2145.70004144171	1907.36512671546	2088.54639854083	3143.91523175656	4186.61324584473	5024.09339959957	3928.29370111133	3178.39000980983	5526.20992401895	3811.26612637069
AT1G15440	2207.00974236593	2429.95525646343	2067.78737770851	2183.56991816975	1846.17281906483	2022.5240701262	2180.17126972719	2489.53611045042	2423.57111971172	2298.14754595227	2680.31106325894	2616.22353877038	2415.43908886741	2441.43590569097	2193.35831598859	2241.81556614609	2391.61502921553	2200.13263335199	2227.19235499733	2333.27569087898	2535.46854983005	2377.08456694513	2158.78089357048	2597.90256789886	2277.98502165508	1966.76421838181	1772.88476224529	2564.7145878222	2312.1076277534	2420.37751475804	2355.73030075174	2512.43860876774	1966.18014069707	2858.53272489649	2188.1216423415	2935.9549182249	2853.47018956977	2952.44513611908	2638.31064095471	3077.96304833881	4064.2666008701	3218.95433714254	3521.17390004801	3924.01155912307	3432.35674729976
AT1G21000	2149.34379318945	2941.48681134246	2375.38452314917	2037.42547482768	2226.5702882954	2265.81570698641	4409.78587590948	3099.08051100044	3693.60559918296	3330.15445580621	3894.47704282018	3055.12240150913	4016.65863185497	4759.51279154255	3524.60496055389	3637.18656740549	3652.20669811356	3715.07438783421	4044.21672290886	3166.73310997334	3116.21295790641	3552.93368040003	2680.05554642448	2584.98685910959	2908.18693851938	2615.5294288797	4041.77681166906	7102.85938985139	6235.46843736399	7524.24482292328	11362.0309045223	9863.27952595907	11665.4103908175	8874.01642618966	7505.57901582582	7768.52154072945	8487.88306389097	7426.99757178078	8250.09190656847	6706.27278563092	10365.4372434907	7807.34909496235	4045.07213099552	6220.29953430166	4769.82370916141
AT5G14180	179.948653903392	139.967731518381	157.471374456932	179.576178747118	130.520124882723	171.42969430008	164.18919275652	127.044730935038	205.951537211554	135.25200690817	107.324433243307	182.427400160363	134.914285218464	188.792934710726	146.223887732573	176.754312512008	221.345860491731	186.870239691756	117.898527688916	146.842437142992	137.49412310417	130.393473817864	147.364564308937	148.530651076604	124.253728453914	121.921582768465	156.538079623301	199.57709336131	256.33573347728	153.269288533491	164.152355920354	202.636067901604	149.423772919792	109.943566342173	139.056049749644	127.705188088163	126.652508414136	156.11356918386	148.959992757486	143.222752787846	208.808474242829	193.875834837457	239.448714250662	303.357411000507	333.376904051955
AT5G14760	1475.37301218933	1933.93558935577	1414.94686902701	1784.29947818945	967.738031202822	1436.37304466582	2822.93464364334	2427.3652846737	2573.35405586557	3990.50248953434	2740.03944349869	2176.25157367774	4500.69321654227	4035.44897944176	4387.73207564199	2316.46956149278	3484.84763286371	4140.52738637771	4281.00452221685	4073.10539440767	3201.78622333488	3057.90004971097	4831.13829111314	2568.3809478091	2024.60486951377	1322.44870068569	2458.19391315427	5269.43101725607	5252.84812570108	5217.54203049425	8336.25180592018	7447.80786992951	6954.86293560341	9751.99433455072	6445.99490120457	7916.45725366326	10154.9331746411	9103.10879768047	6940.96273944979	9660.9051301802	10770.3641742047	8287.42259075034	4914.5320794927	5173.76555330962	4850.59436049941
AT4G22350	598.026785432876	615.425128789581	608.766887842249	722.125484749051	686.089340666419	645.025869967473	490.701791988235	443.305018581833	556.485214182733	398.936591804772	434.897268620705	508.650515741247	422.4947352894	525.616693228724	444.764325186575	503.914468590135	515.573894560007	487.743078440746	397.288315993741	419.260475704817	430.750819235443	432.721705147779	404.702684072305	429.908592557127	516.505694749602	632.746316411524	494.187076950304	606.178186552635	611.340380237481	567.096367573916	533.735145565594	614.124034008543	658.352266824828	684.791356074104	669.997330611921	642.319163849375	683.057545378804	645.550705003528	754.826117146108	611.348972548122	667.956389981206	630.865811772677	643.900370803983	516.394816136786	619.637594823408
AT1G30200	1747.99908441207	1783.8670937072	1788.19534550947	1733.67427886181	1764.59774101313	1812.13308166701	1664.28136294108	1570.48912070759	1612.24688221166	1718.4960877744	1434.41438169533	1604.28801905731	1759.80300105137	1768.86107578401	1570.89134946035	1860.86061930344	1697.8847103573	1590.15996416947	1774.42237891469	1668.94025111483	1671.08241926607	1451.63708020242	1451.65093199849	1697.49315516119	1899.53902518761	1643.7165209734	1670.95298946733	2128.32586875606	2292.78072721345	2095.95752069549	2556.36095798773	2406.76949360433	2566.83411896871	2267.97871140139	2554.72395531784	2354.32732891247	2740.89018209054	2344.86800199811	2128.40912728485	2193.42993621387	2634.90914458907	2451.14448330213	2011.70253898294	2027.29143597426	1931.76474450058
AT2G03370	57.9233864495898	68.5408994548771	97.3292460200277	51.5803917677894	91.8792984371801	58.0090379702291	154.860261349899	158.130143823398	126.89943201924	202.309724618944	203.44979519166	114.82195186564	156.216540779274	129.795142613624	166.532761028763	101.002464292576	126.868968818431	141.034143163589	142.66712594289	101.270646305511	184.607493958047	256.171249447485	171.558746508912	174.362068655144	73.0904285023021	88.1039174750223	156.538079623301	75.958445980797	72.221575701932	106.011257902331	134.393741689178	82.0489600092385	103.56103073649	81.6723635684712	40.2228243077482	44.2542730998585	45.4650030204592	32.6994638155382	37.2399981893716	18.5659123984245	14.997293730148	13.8482739169612	27.7782731149259	10.7991311359404	12.6699060922358
AT1G55760	2216.53492147097	2868.97775455072	2353.34771272954	2030.73912774667	3416.70774281813	2526.42347458401	3535.66500310914	2734.16479448491	3170.40548192331	3197.17559187129	3157.20484923572	2528.22914575185	3229.65863474727	2771.82354143474	2588.3659015995	2751.21929909995	2917.98628282392	3233.20773202528	3638.01171154368	2985.45865308648	2612.38833897924	3041.74510605212	3112.25161936039	2768.57443404279	2876.51441950171	2087.79586258992	3007.89740206401	2598.97035757825	2619.30362580951	2646.44971534494	2319.25199943611	2007.71318810485	2473.62919130587	1781.0857747432	1519.27353528123	1532.46225705796	1478.69509823684	1477.80480017964	1495.32915806553	958.796761718638	1017.50869769158	990.920933613668	1237.7998500011	967.994845457929	1089.2159893669
AT2G35930	2385.67120990377	3708.42340208493	2475.92747068872	2323.02801443081	2716.02075660561	2482.26734120368	3303.37461108429	2909.86495428868	3027.90366072138	3751.82247734345	5417.55073893389	3513.33710661781	3964.58645159521	3498.03272779361	4148.08737074694	3699.76418115197	3282.39715070664	3415.37683361159	4634.70010528359	3845.24644022027	3377.74024101364	4883.40868316107	5385.40501060348	3049.95237552331	3408.45031582402	2983.07405430581	3935.29451332065	2895.35723503273	2679.31873801252	2758.84719360283	2947.06276418413	2497.52061603879	2825.73669580994	2198.87132684345	1820.37010581352	1928.22189935098	2044.84263584875	2159.21943323892	2344.68757830774	2009.09694882951	2197.6803504563	2023.38668897822	1851.69968584096	1788.7288117894	1884.64853122008
AT1G10650	1086.64272979431	1432.14405703085	1130.30473444013	1091.78495908487	1215.0393204543	1250.22463923897	1358.29241280393	1210.97956295525	1220.10683408663	1270.68692204483	1424.14856634162	1269.48008464535	1213.04510832391	1339.78622416873	1180.96098217349	1303.15135994878	1082.43524459981	1183.51151804779	1597.07921541624	1456.27189387325	1195.14122390548	1451.63708020242	1519.83453638023	1124.58921529429	1257.96748611184	1143.57105005458	1446.15702628735	1122.9934954808	1060.9451191143	989.864155112128	1015.63270505108	773.249289784036	954.240926071942	797.876167168911	814.799498119814	730.827710049092	868.165057676388	941.95552217018	763.419962882117	847.401287328091	794.856567697842	806.277281387519	733.346410234045	609.660039583544	624.784744173379
AT3G12200	1967.8505156474	2290.70900809721	2113.238299199	1954.32373253513	1968.96477865845	1967.97825830344	1995.45842787611	1907.02250371636	2069.916964904	2106.06696471294	2066.22865391897	1866.12499340512	2001.22856407388	2081.01303033413	1939.49739978621	1757.66244926537	1846.34839727249	1825.21686944212	1888.35793088297	1989.9681999033	1763.38616624509	1837.0478789207	1889.34568270712	1738.08538278461	1905.22383629334	1834.1633728891	2082.32050103554	2165.56040109958	1932.69005399536	1885.21224896194	1754.79828434156	1684.49001231088	1580.04544037959	1457.53756522195	1512.37819397133	1418.66555480118	1590.19260564416	1554.80676335817	1244.67532409861	1342.05023908612	1409.74561063391	1280.19598876797	1182.24330377125	1202.63051286609	1208.39229354699
AT1G14720	1622.36969513473	1112.88776220156	1749.17182705804	1384.07384576901	1667.56633238321	1422.52014007592	1252.87548790912	1505.61521554928	1323.0826026924	1320.69606745625	1119.90712949538	1251.23734462931	1261.56691265687	1054.45144784456	1044.89153108901	1158.23478074639	1082.43524459981	1297.51411710502	1083.8738595939	1192.96821347892	1312.44390235799	825.056051148432	866.591616980915	1078.46168390404	1475.61453987425	1552.05284925696	1399.74166546882	1481.93438727241	1737.38663801267	1491.82107505931	1602.16539199456	1509.20359774569	1611.11374960053	1799.933243259	1891.62196601582	1902.93374329392	1897.62262606821	1729.90711798331	1592.72607640697	1713.36848705461	1780.06340197064	1995.6901411443	1971.14626023515	2128.41057297443	1748.05110616316
AT1G14780	1061.92875157581	1591.23109208138	1367.65954666822	963.789172105545	1438.29742880632	1305.63625759859	2384.47486753218	1777.27469339973	1823.39921581744	2252.68468648734	2107.2919153338	1434.73784714356	2765.74284697851	2217.24429572199	2323.33510508421	2841.24323466508	2499.5886196993	3169.74236760167	4214.6246788962	2943.93768810122	2169.13805400705	2324.00403778034	3279.41142365113	2304.53146825688	1443.12990498434	923.756225647203	1801.09802078205	1185.54750981793	970.413848163987	1419.0181630059	1810.47569161279	1089.01346921353	1580.04544037959	1455.96694284563	930.871076836459	1102.5636040879	901.722559905774	965.161593265079	508.469206047188	872.597882725953	596.430835268192	858.592982851594	670.011947532014	513.449598554257	460.075964974313
AT4G14370	943.76504321865	1377.67207904303	961.355854556311	1203.54247458175	1023.55255829083	1261.48012421827	1969.33741993757	1373.16432585104	1339.72515115394	1500.27436234273	1486.67671440511	1554.92531077862	1981.10976715534	1668.02848565442	1613.53998338235	1945.39529050484	2313.3341761148	2127.26499271747	1626.80153332101	1599.06350516402	1168.21929770327	1669.7288195969	2124.6890913796	1266.66201197626	1262.84018134533	784.925810232017	1581.76268828661	1434.2741858727	1071.11717203006	1229.98604048126	925.396907059771	687.470831592559	1010.45977132889	750.757495879408	471.181656176479	701.746330583471	628.932541783019	548.507134970318	369.535366648379	920.338800321902	454.533363821408	923.218261130747	588.89939003643	538.974817602843	572.125446977524
AT2G43290	4009.07065413094	4686.75455640928	4630.02568920745	4559.13351680849	3859.78921939369	5263.23793762721	6244.78668359171	6503.60899212129	5888.34167754851	6634.16776742009	4471.2292145103	5997.56905586039	5970.54885023816	5248.65812238398	4836.5581754878	5412.41466263479	3533.43574858141	6008.0544987689	6605.28978236976	5388.61108991626	4753.64296941971	3140.98261709934	6365.26938970245	4586.92172144643	5562.18160902519	5079.76930249926	7633.96169697818	4141.96937789405	4736.10783758022	4674.71330027147	3984.77444108414	3570.37292646262	4612.9041976625	2505.14269022522	2833.98527836878	2785.49038968538	2328.45765469066	2604.35406969561	1631.39838221901	1632.47415446147	1364.75372944347	1764.88557586161	1626.14010814776	1382.28878540037	1350.53280251926
AT5G22840	1027.94703152539	1094.48994182156	1011.39777821755	900.746471056025	937.684055078511	896.10976565951	753.777657654931	750.104528393041	821.725830288522	733.088608872016	780.20196688178	729.709600641451	707.708268075802	753.026364584826	702.687016048197	692.745162702343	488.580496939065	654.633481184327	751.974642990647	744.339250345509	778.81286513551	723.510691007086	692.833399362914	868.1201407645	977.787510186353	1028.76897576895	847.30786121682	869.798675544812	874.796550755796	860.862503929773	765.084372330537	909.9975564661	676.105586379655	854.418572716314	890.648252528711	762.43790512042	933.11506199133	929.297665209327	1112.90302281314	993.276313315713	1060.19330292354	1040.15924087397	1098.90848442647	1276.26095242932	1118.11921263981
AT1G60080	823.799273949722	811.307804600098	710.228035815957	764.153952115398	752.208088139904	810.39491850947	574.662174647818	652.793670655566	615.774293076968	577.378315204627	559.953564747689	764.048875965754	525.455637166649	673.647517035998	594.034543913577	667.494546629199	434.593701697179	533.579174968913	541.936929796949	576.22997747836	599.012857999288	529.651367100881	434.395544045002	614.418718118126	838.915696031979	785.81574879237	708.061778761209	890.650013657188	836.142749675889	673.107625476247	695.007635592608	822.975932213877	611.01008134529	757.039985384675	922.82651197491	751.058234894742	867.082557604472	838.583023656544	966.807645300992	844.749014128316	920.603107435237	806.277281387519	1037.79628357363	1093.65746231251	1085.65257827846
